"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","cluster"
"200",2.83185840707965,1.09,0.06,1.73972602739726,0.061,2.3943661971831,1.79505300353357,0.9948,3.51,0.43,5.15384615384615,1
"201",4.98230088495575,0.32,0.47,1.30821917808219,0.056,2.01408450704225,1.57243816254417,0.99695,3.22,0.82,3.63076923076923,3
"202",4.34513274336283,0.37,0.48,1.73972602739726,0.097,5.8169014084507,5.42049469964664,0.9975,3.04,1.03,2.24615384615385,2
"203",2.75221238938053,0.5,0.11,1.36986301369863,0.075,2.90140845070423,2.36749116607774,0.99545,3.36,0.79,2.52307692307692,1
"204",2.91150442477876,0.42,0.35,1.43150684931507,0.088,2.90140845070423,2.04946996466431,0.9961,3.34,0.55,2.10769230769231,1
"205",2.91150442477876,0.43,0.36,1.43150684931507,0.089,2.64788732394366,1.98586572438163,0.99615,3.34,0.56,2.10769230769231,1
"206",7.53097345132743,0.3,0.74,2.04794520547945,0.095,2.01408450704225,1.69964664310954,0.9994,3.2,0.77,4.32307692307692,6
"207",7.53097345132743,0.3,0.74,2.04794520547945,0.095,2.01408450704225,1.69964664310954,0.9994,3.2,0.77,4.32307692307692,6
"208",3.54867256637168,0.57,0.31,1.55479452054795,0.069,4.16901408450704,4.62544169611307,0.99625,3.29,0.53,2.24615384615385,2
"209",3.54867256637168,0.44,0.28,2.10958904109589,0.1,3.15492957746479,3.83038869257951,0.9966,3.22,0.67,2.38461538461538,2
"210",6.09734513274336,0.3,0.58,1.73972602739726,0.054,1.76056338028169,1.41342756183746,0.998,3.31,0.88,3.90769230769231,3
"211",5.06194690265487,0.53,0.6,1.67808219178082,0.039,1.50704225352113,1.41342756183746,0.99585,3.3,0.86,6.53846153846154,5
"212",3.70796460176991,0.725,0.24,2.17123287671233,0.083,2.14084507042254,2.78091872791519,0.99685,3.35,0.56,3.21538461538462,1
"213",6.57522123893805,0.44,0.64,1.73972602739726,0.059,1.50704225352113,1.28621908127208,0.998,3.21,0.67,3.49230769230769,3
"214",3.86725663716814,0.57,0.26,1.8013698630137,0.06,4.42253521126761,2.87632508833922,0.9959,3.3,0.43,3.35384615384615,2
"215",3.54867256637168,0.735,0.08,1.92465753424658,0.092,2.14084507042254,2.113074204947,0.9974,3.24,0.71,2.93846153846154,1
"216",2.91150442477876,0.49,0.49,3.8972602739726,0.06,4.16901408450704,4.65724381625442,0.9974,3.34,0.76,3.90769230769231,2
"217",4.26548672566372,0.625,0.16,1.67808219178082,0.101,2.52112676056338,2.36749116607774,0.9962,3.14,0.57,4.6,1
"218",3.78761061946903,0.725,0.22,1.8013698630137,0.072,2.26760563380282,2.113074204947,0.9967,3.36,0.55,1.96923076923077,4
"219",3.30973451327434,0.49,0.19,1.61643835616438,0.076,2.14084507042254,2.20848056537102,0.9957,3.39,0.54,2.8,1
"220",3.54867256637168,0.53,0.33,1.92465753424658,0.08,3.91549295774648,5.3886925795053,0.99655,3.3,0.6,2.52307692307692,2
"221",3.54867256637168,0.34,0.37,1.67808219178082,0.082,3.91549295774648,2.65371024734982,0.9964,3.34,0.59,2.38461538461538,2
"222",3.23008849557522,0.53,0.26,1.67808219178082,0.101,2.90140845070423,3.09893992932862,0.9957,3.15,0.57,2.38461538461538,2
"223",2.75221238938053,0.61,0.04,1.36986301369863,0.057,1.50704225352113,1.12720848056537,0.99525,3.42,0.6,2.52307692307692,1
"224",4.1858407079646,0.645,0.25,1.67808219178082,0.083,1.88732394366197,1.69964664310954,0.99815,3.28,0.6,3.21538461538462,4
"225",4.02654867256637,0.635,0.36,1.67808219178082,0.089,2.77464788732394,2.5583038869258,0.99745,3.31,0.57,3.76923076923077,1
"226",3.46902654867257,0.43,0.25,2.04794520547945,0.073,4.54929577464789,2.81272084805654,0.99615,3.37,0.58,3.90769230769231,2
"227",4.42477876106195,0.59,0.5,1.67808219178082,0.337,4.29577464788732,3.38515901060071,0.9964,3.04,1.61,2.52307692307692,2
"228",4.50442477876106,0.82,0.14,2.04794520547945,0.089,2.01408450704225,1.54063604240283,0.9984,3.39,0.63,2.93846153846154,4
"229",3.46902654867257,0.43,0.25,2.04794520547945,0.073,4.54929577464789,2.81272084805654,0.99615,3.37,0.58,3.90769230769231,2
"230",2.83185840707965,0.52,0.25,2.04794520547945,0.081,2.14084507042254,1.98586572438163,0.99685,3.46,0.5,4.6,1
"231",1.47787610619469,0.48,0.04,1.43150684931507,0.054,3.28169014084507,4.18021201413428,0.9927,3.54,0.62,6.26153846153846,5
"232",3.70796460176991,0.38,0.06,1.55479452054795,0.078,2.3943661971831,2.36749116607774,0.99625,3.37,0.52,3.07692307692308,1
"233",4.10619469026549,0.37,0.2,2.17123287671233,0.09,3.15492957746479,2.65371024734982,0.998,3.34,0.7,2.66153846153846,2
"234",2.83185840707965,0.52,0.25,2.04794520547945,0.081,2.14084507042254,1.98586572438163,0.99685,3.46,0.5,4.6,1
"235",3.86725663716814,1,0.09,1.86301369863014,0.065,1.76056338028169,1.98586572438163,0.99685,3.32,0.55,1.83076923076923,4
"236",3.07079646017699,0.63,0,1.61643835616438,0.097,2.64788732394366,2.01766784452297,0.99675,3.37,0.58,1.83076923076923,1
"237",3.07079646017699,0.63,0,1.61643835616438,0.097,2.64788732394366,2.01766784452297,0.99675,3.37,0.58,1.83076923076923,1
"238",3.07079646017699,0.645,0,1.61643835616438,0.097,2.77464788732394,2.04946996466431,0.99675,3.37,0.58,2.10769230769231,1
"239",3.07079646017699,0.63,0,1.61643835616438,0.097,2.64788732394366,2.01766784452297,0.99675,3.37,0.58,1.83076923076923,1
"240",3.86725663716814,1,0.09,1.86301369863014,0.065,1.76056338028169,1.98586572438163,0.99685,3.32,0.55,1.83076923076923,4
"241",4.42477876106195,0.635,0.37,1.49315068493151,0.263,1.50704225352113,2.78091872791519,0.9971,3,1.09,2.24615384615385,4
"242",6.89380530973451,0.38,0.56,1.73972602739726,0.093,1.63380281690141,1.57243816254417,0.99925,3.14,0.71,4.46153846153846,6
"243",3.46902654867257,0.58,0.1,1.55479452054795,0.102,4.42253521126761,4.2756183745583,0.99565,3.08,0.49,2.93846153846154,2
"244",9.28318584070797,0.21,0.44,1.8013698630137,0.075,2.14084507042254,1.57243816254417,1.00005,3.07,0.84,2.10769230769231,3
"245",9.28318584070797,0.21,0.44,1.8013698630137,0.075,2.14084507042254,1.57243816254417,1.00005,3.07,0.84,2.10769230769231,3
"246",3.15044247787611,0.66,0,1.67808219178082,0.084,1.63380281690141,1.54063604240283,0.9983,3.61,0.96,3.07692307692308,1
"247",2.99115044247788,0.68,0.07,1.61643835616438,0.075,2.90140845070423,2.43109540636042,0.99685,3.38,0.52,2.52307692307692,1
"248",3.86725663716814,0.6,0.17,1.86301369863014,0.072,2.26760563380282,3.13074204946996,0.9963,3.2,0.45,2.24615384615385,4
"249",3.46902654867257,0.53,0.06,1.49315068493151,0.074,2.01408450704225,2.04946996466431,0.99615,3.35,0.48,2.93846153846154,1
"250",3.15044247787611,0.66,0,1.67808219178082,0.084,1.63380281690141,1.54063604240283,0.9983,3.61,0.96,3.07692307692308,1
"251",5.93805309734513,0.32,0.44,1.43150684931507,0.063,2.90140845070423,1.98586572438163,0.9985,3.22,0.78,3.21538461538462,3
"252",2.99115044247788,0.6,0,1.55479452054795,0.074,2.90140845070423,1.8904593639576,0.9972,3.47,0.7,3.07692307692308,1
"253",6.17699115044248,0.35,0.48,2.35616438356164,0.09,1.50704225352113,1.47703180212014,0.9986,3.17,0.53,3.90769230769231,3
"254",3.46902654867257,0.775,0.42,1.61643835616438,0.092,1.88732394366197,3.54416961130742,0.9959,3.23,0.59,2.52307692307692,4
"255",2.99115044247788,0.6,0,1.55479452054795,0.074,2.90140845070423,1.8904593639576,0.9972,3.47,0.7,3.07692307692308,1
"256",3.70796460176991,0.57,0.23,2.41780821917808,0.073,3.02816901408451,4.59363957597173,0.99675,3.26,0.57,2.24615384615385,2
"257",4.82300884955752,0.34,0.37,1.8013698630137,0.075,1.50704225352113,1.2226148409894,0.998,3.22,0.62,2.10769230769231,4
"258",2.5929203539823,0.695,0,1.73972602739726,0.075,2.3943661971831,2.59010600706714,0.9968,3.49,0.67,2.10769230769231,1
"259",3.46902654867257,0.41,0.76,1.55479452054795,0.611,1.88732394366197,2.24028268551237,0.9968,3.06,1.26,2.38461538461538,4
"260",5.30088495575221,0.31,0.47,2.04794520547945,0.085,2.64788732394366,1.85865724381625,0.99965,3.36,0.8,3.90769230769231,3
"261",3.6283185840708,0.33,0.23,1.49315068493151,0.077,3.15492957746479,2.24028268551237,0.99625,3.29,0.65,2.24615384615385,2
"262",2.91150442477876,0.975,0.04,1.67808219178082,0.087,2.3943661971831,2.93992932862191,0.99565,3.35,0.6,2.38461538461538,1
"263",3.70796460176991,0.52,0.03,1.49315068493151,0.07,2.14084507042254,1.92226148409894,0.99575,3.34,0.57,3.21538461538462,1
"264",3.6283185840708,0.37,0.23,1.55479452054795,0.077,3.7887323943662,2.36749116607774,0.9963,3.28,0.67,2.24615384615385,2
"265",7.29203539823009,0.56,0.49,1.92465753424658,0.064,1.50704225352113,1.6678445229682,0.9999,3.08,0.87,4.46153846153846,6
"266",6.73451327433628,0.26,0.52,1.55479452054795,0.071,1.63380281690141,1.12720848056537,0.9968,3.2,0.72,3.49230769230769,3
"267",3.78761061946903,0.87,0,2.47945205479452,0.096,4.16901408450704,2.74911660777385,1.00025,3.6,0.72,2.93846153846154,2
"268",3.6283185840708,0.35,0.46,2.66438356164384,0.078,2.77464788732394,1.98586572438163,0.9973,3.35,0.86,7.09230769230769,5
"269",2.83185840707965,0.54,0.04,2.29452054794521,0.077,1.76056338028169,1.6678445229682,0.9987,3.69,0.91,2.38461538461538,4
"270",6.49557522123894,0.18,0.51,2.91095890410959,0.104,1.38028169014085,1.54063604240283,0.9996,3.28,0.97,3.35384615384615,3
"271",3.6283185840708,0.545,0.06,2.91095890410959,0.087,4.29577464788732,2.74911660777385,0.9965,3.36,0.67,4.18461538461538,2
"272",6.49557522123894,0.18,0.51,2.91095890410959,0.104,1.38028169014085,1.54063604240283,0.9996,3.28,0.97,3.35384615384615,3
"273",6.01769911504425,0.37,0.58,2.91095890410959,0.071,3.02816901408451,2.87632508833922,0.99935,3.22,0.78,3.35384615384615,3
"274",4.02654867256637,0.715,0.2,1.92465753424658,0.076,2.14084507042254,2.01766784452297,0.99735,3.31,0.64,2.38461538461538,4
"275",3.30973451327434,0.65,0.18,4.76027397260274,0.088,4.29577464788732,3.79858657243816,0.99915,3.38,0.77,2.38461538461538,2
"276",3.6283185840708,0.545,0.06,2.91095890410959,0.087,4.29577464788732,2.74911660777385,0.9965,3.36,0.67,4.18461538461538,2
"277",2.83185840707965,0.54,0.04,2.29452054794521,0.077,1.76056338028169,1.6678445229682,0.9987,3.69,0.91,2.38461538461538,4
"278",6.49557522123894,0.18,0.51,2.91095890410959,0.104,1.38028169014085,1.54063604240283,0.9996,3.28,0.97,3.35384615384615,3
"279",5.53982300884956,0.32,0.45,4.39041095890411,0.073,1.50704225352113,1.2226148409894,0.9976,3.23,0.82,6.81538461538461,6
"280",4.42477876106195,0.4,0.32,3.8972602739726,0.087,2.14084507042254,2.30388692579505,0.9991,3.38,0.77,3.90769230769231,4
"281",6.41592920353982,0.26,0.44,2.66438356164384,0.071,1.63380281690141,1.41342756183746,0.9986,3.12,0.82,2.24615384615385,3
"282",3.46902654867257,0.27,0.68,2.6027397260274,0.358,1.50704225352113,1.12720848056537,0.9972,3.25,1.08,3.07692307692308,4
"283",3.38938053097345,0.52,0.12,2.29452054794521,0.067,2.3943661971831,2.49469964664311,0.9971,3.36,0.57,1.96923076923077,4
"284",4.42477876106195,0.4,0.32,3.8972602739726,0.087,2.14084507042254,2.30388692579505,0.9991,3.38,0.77,3.90769230769231,4
"285",5.2212389380531,0.59,0.07,2.54109589041096,0.102,4.92957746478873,3.06713780918728,1.00015,3.31,0.71,2.93846153846154,2
"286",5.2212389380531,0.59,0.07,2.54109589041096,0.102,4.92957746478873,3.06713780918728,1.00015,3.31,0.71,2.93846153846154,2
"287",6.89380530973451,0.45,0.55,1.67808219178082,0.073,4.04225352112676,2.36749116607774,0.9997,3.1,0.76,3.63076923076923,3
"288",3.30973451327434,0.4,0.12,2.29452054794521,0.092,4.54929577464789,2.49469964664311,0.9967,3.37,0.7,3.63076923076923,2
"289",4.26548672566372,0.52,0.09,1.98630136986301,0.091,3.40845070422535,2.36749116607774,0.9976,3.34,0.86,4.04615384615385,2
"290",6.57522123893805,0.42,0.53,2.47945205479452,0.105,5.05633802816901,3.92579505300353,1.001,3.2,0.95,2.10769230769231,2
"291",4.26548672566372,0.52,0.09,1.98630136986301,0.091,3.40845070422535,2.36749116607774,0.9976,3.34,0.86,4.04615384615385,2
"292",6.09734513274336,0.2,0.48,1.67808219178082,0.343,1.63380281690141,1.38162544169611,0.9979,3.3,0.71,3.90769230769231,3
"293",5.61946902654867,0.55,0.23,2.10958904109589,0.091,3.15492957746479,2.3356890459364,0.9994,3.22,0.64,3.63076923076923,3
"294",2.83185840707965,0.36,0.25,1.92465753424658,0.098,1.50704225352113,1.31802120141343,0.9964,3.41,0.6,3.35384615384615,1
"295",7.92920353982301,0.34,0.52,2.41780821917808,0.094,3.02816901408451,2.49469964664311,1.0014,3.05,0.81,2.52307692307692,3
"296",5.93805309734513,0.5,0.46,1.98630136986301,0.073,1.50704225352113,1.6678445229682,1.0001,3.05,0.64,2.52307692307692,3
"297",5.7787610619469,0.83,0.37,2.04794520547945,0.086,4.16901408450704,3.03533568904594,0.9981,3.16,0.52,3.07692307692308,2
"298",2.99115044247788,0.63,0.06,1.67808219178082,0.083,1.88732394366197,1.73144876325088,0.99855,3.67,0.73,2.66153846153846,1
"299",3.07079646017699,0.65,0.02,1.86301369863014,0.094,1.50704225352113,1.79505300353357,0.9993,3.67,0.8,2.8,1
"300",2.83185840707965,0.67,0.06,1.73972602739726,0.08,1.88732394366197,1.85865724381625,0.99845,3.68,0.71,2.66153846153846,1
"301",3.30973451327434,0.53,0.06,2.04794520547945,0.086,3.40845070422535,2.20848056537102,0.9965,3.38,0.59,4.18461538461538,1
"302",6.17699115044248,0.18,0.48,1.36986301369863,0.068,1.76056338028169,1.28621908127208,0.9973,3.22,0.64,3.35384615384615,3
"303",3.94690265486726,0.705,0.12,2.04794520547945,0.092,2.3943661971831,1.69964664310954,0.9994,3.51,0.72,3.21538461538462,1
"304",3.23008849557522,0.67,0.12,1.43150684931507,0.186,1.50704225352113,1.47703180212014,0.996,3.39,0.54,2.52307692307692,4
"305",4.02654867256637,0.65,0.6,1.73972602739726,0.112,2.3943661971831,3.67137809187279,0.9973,3.2,0.52,2.10769230769231,4
"306",5.53982300884956,0.53,0.48,1.98630136986301,0.063,1.63380281690141,1.60424028268551,0.9998,3.12,0.59,2.24615384615385,4
"307",3.38938053097345,0.62,0.32,1.8013698630137,0.082,1.76056338028169,2.52650176678445,0.9966,3.36,0.52,2.38461538461538,4
"308",5.53982300884956,0.41,0.42,1.92465753424658,0.213,1.63380281690141,1.25441696113074,0.9994,3.19,0.62,2.52307692307692,3
"309",5.53982300884956,0.43,0.44,1.92465753424658,0.214,1.50704225352113,1.19081272084806,0.9994,3.19,0.63,2.52307692307692,3
"310",3.23008849557522,0.29,0.38,1.49315068493151,0.062,2.01408450704225,1.76325088339223,0.9968,3.41,0.53,2.52307692307692,1
"311",5.53982300884956,0.53,0.48,1.98630136986301,0.063,1.63380281690141,1.60424028268551,0.9998,3.12,0.59,2.24615384615385,4
"312",3.6283185840708,0.53,0.24,1.67808219178082,0.072,2.77464788732394,4.14840989399293,0.996,3.27,0.54,2.38461538461538,2
"313",4.50442477876106,0.46,0.31,2.17123287671233,0.093,3.28169014084507,3.92579505300353,0.99815,3.32,0.63,2.52307692307692,2
"314",4.1858407079646,0.47,0.3,2.29452054794521,0.076,4.67605633802817,5.10247349823322,0.9976,3.3,0.53,2.38461538461538,2
"315",3.23008849557522,0.36,0.29,2.04794520547945,0.087,4.16901408450704,3.09893992932862,0.99645,3.39,0.68,4.6,2
"316",2.99115044247788,0.35,0.29,1.98630136986301,0.096,3.40845070422535,2.49469964664311,0.9962,3.42,0.65,4.6,2
"317",4.98230088495575,0.56,0.23,2.54109589041096,0.102,5.56338028169014,3.73498233215548,0.9996,3.3,0.65,3.35384615384615,2
"318",4.98230088495575,0.77,0.12,2.23287671232877,0.082,4.67605633802817,3.16254416961131,0.99865,3.3,0.64,3.76923076923077,2
"319",5.14159292035398,0.66,0.39,2.41780821917808,0.083,3.53521126760563,2.68551236749117,0.9989,3.37,0.71,5.29230769230769,6
"320",4.98230088495575,0.77,0.12,2.23287671232877,0.082,4.67605633802817,3.16254416961131,0.99865,3.3,0.64,3.76923076923077,2
"321",5.14159292035398,0.66,0.39,2.41780821917808,0.083,3.53521126760563,2.68551236749117,0.9989,3.37,0.71,5.29230769230769,6
"322",4.74336283185841,0.61,0.26,2.54109589041096,0.09,4.04225352112676,3.57597173144876,0.99975,3.24,0.62,2.8,2
"323",3.54867256637168,0.62,0.05,1.86301369863014,0.079,1.63380281690141,1.38162544169611,0.99735,3.29,0.63,2.24615384615385,4
"324",5.53982300884956,0.59,0.42,2.17123287671233,0.09,5.30985915492958,3.13074204946996,0.999,3.28,0.7,2.52307692307692,2
"325",5.30088495575221,0.49,0.2,7.22602739726027,0.071,2.52112676056338,2.39929328621908,1.0015,3.16,0.69,2.10769230769231,4
"326",5.30088495575221,0.49,0.2,7.22602739726027,0.071,2.52112676056338,2.39929328621908,1.0015,3.16,0.69,2.10769230769231,4
"327",6.57522123893805,0.53,0.66,2.69520547945205,0.121,1.63380281690141,1.25441696113074,0.9978,3.05,0.74,5.29230769230769,6
"328",5.53982300884956,0.44,0.5,3.21917808219178,0.107,1.50704225352113,1.2226148409894,0.998,3.28,0.83,5.29230769230769,6
"329",8.00884955752212,0.27,0.62,2.04794520547945,0.082,1.63380281690141,1.47703180212014,1.0002,3.16,0.67,2.8,3
"330",5.85840707964602,0.46,0.39,1.67808219178082,0.061,1.76056338028169,1.28621908127208,0.9981,3.18,0.62,2.52307692307692,3
"331",5.46017699115044,0.36,0.64,2.23287671232877,0.122,2.14084507042254,2.113074204947,0.998,3.23,0.66,6.67692307692308,6
"332",5.46017699115044,0.36,0.64,2.23287671232877,0.122,2.14084507042254,2.113074204947,0.998,3.23,0.66,6.67692307692308,6
"333",3.70796460176991,0.58,0.28,2.41780821917808,0.066,3.53521126760563,4.43462897526502,0.9973,3.22,0.54,2.38461538461538,2
"334",4.02654867256637,0.56,0.08,1.73972602739726,0.105,2.90140845070423,2.20848056537102,0.9958,3.13,0.52,4.6,1
"335",3.6283185840708,0.65,0.01,1.98630136986301,0.078,3.02816901408451,2.01766784452297,0.9963,3.34,0.74,5.56923076923077,5
"336",6.8141592920354,0.695,0.53,2.54109589041096,0.128,1.76056338028169,1.47703180212014,0.9992,3.17,0.84,6.26153846153846,6
"337",4.42477876106195,0.43,0.45,1.61643835616438,0.052,1.63380281690141,1.31802120141343,0.9948,3.35,0.7,6.67692307692308,5
"338",3.54867256637168,0.43,0.32,2.17123287671233,0.08,4.54929577464789,2.65371024734982,0.9974,3.31,0.64,3.63076923076923,2
"339",7.21238938053097,0.49,0.58,2.29452054794521,0.103,4.42253521126761,3.95759717314488,1.0008,3.16,1,5.29230769230769,6
"340",7.29203539823009,0.28,0.54,1.86301369863014,0.082,2.3943661971831,1.73144876325088,0.9997,3.11,1.36,2.93846153846154,3
"341",7.05309734513274,0.34,0.5,1.92465753424658,0.066,2.14084507042254,1.47703180212014,1,3.12,1.18,2.10769230769231,3
"342",5.7787610619469,0.42,0.48,2.10958904109589,0.065,1.50704225352113,1.38162544169611,0.9972,3.21,0.87,5.01538461538462,6
"343",6.01769911504425,0.39,0.47,1.55479452054795,0.118,1.63380281690141,1.25441696113074,0.9982,3.3,0.75,2.93846153846154,3
"344",6.01769911504425,0.39,0.47,1.55479452054795,0.118,1.63380281690141,1.25441696113074,0.9982,3.3,0.75,2.93846153846154,3
"345",6.8141592920354,0.57,0.5,2.04794520547945,0.082,1.63380281690141,1.82685512367491,1.0006,3.12,0.78,4.18461538461538,6
"346",2.91150442477876,0.685,0,1.61643835616438,0.067,5.94366197183099,2.81272084805654,0.9979,3.6,0.81,3.07692307692308,2
"347",2.5929203539823,0.815,0.02,2.10958904109589,0.072,3.02816901408451,1.8904593639576,0.9955,3.58,0.89,6.4,5
"348",8.32743362831858,0.49,0.67,2.29452054794521,0.093,1.63380281690141,1.28621908127208,0.9986,3.02,0.93,5.98461538461538,6
"349",4.98230088495575,0.56,0.31,2.17123287671233,0.089,2.77464788732394,2.27208480565371,0.9979,3.11,0.92,3.21538461538462,4
"350",4.58407079646018,0.785,0,2.04794520547945,0.093,2.26760563380282,1.69964664310954,0.9994,3.36,0.86,2.38461538461538,4
"351",5.85840707964602,0.67,0.22,2.10958904109589,0.107,3.02816901408451,1.8904593639576,1.0004,3.28,0.98,3.07692307692308,3
"352",4.58407079646018,0.795,0,2.04794520547945,0.096,2.26760563380282,1.63604240282686,0.9994,3.35,0.83,2.38461538461538,4
"353",3.46902654867257,0.665,0,1.92465753424658,0.09,1.88732394366197,1.41342756183746,0.9974,3.27,0.73,2.24615384615385,4
"354",8.08849557522124,0.53,0.79,3.4041095890411,0.12,3.7887323943662,3.25795053003534,1.0018,3.18,0.77,7.36923076923077,6
"355",2.19469026548673,0.21,0.4,1.30821917808219,0.066,6.00704225352113,6.0565371024735,0.9912,3.25,0.59,5.84615384615385,2
"356",2.67256637168142,0.75,0.01,1.92465753424658,0.078,3.02816901408451,1.82685512367491,0.9955,3.55,0.61,7.09230769230769,1
"357",6.49557522123894,0.41,0.52,2.29452054794521,0.08,4.54929577464789,2.5583038869258,1.0001,3.26,0.88,4.6,6
"358",5.69911504424779,0.42,0.66,2.26369863013699,0.116,2.3943661971831,1.73144876325088,0.997,3.24,0.75,5.56923076923077,6
"359",6.8141592920354,0.43,0.66,2.35616438356164,0.109,2.14084507042254,1.54063604240283,1,3.15,0.85,3.76923076923077,6
