,FA1,FA2,FA3,FA4,FA5
444,509.3716938,654.2978667,609.9609627,424.1628116,531.1320353
445,295.0921679,327.5913478,740.1486834,476.4710039,537.2498248
446,292.0139778,325.5243568,768.9241765,497.7481729,594.3497406
447,474.5997463,642.1967243,648.8428551,613.3144244,670.8511593
448,633.5871481,509.9321366,669.4640898,506.1633405,459.4901308
449,659.0890799,496.0490284,670.8017858,543.4307361,432.7281937
450,266.1957106,331.1385282,775.0611144,524.6533011,596.8461716
451,548.0488486,599.5578625,646.6651862,451.9382882,663.1587643
452,628.5845479,526.8850281,661.2111718,523.8192586,480.0551084
453,644.859779,429.4037774,620.3545562,665.2875585,558.9837861
454,563.477686,630.8998303,649.1554161,432.991303,523.7850705
455,294.4640416,306.7250575,768.6141432,468.6814888,615.2226364
456,644.584056,437.4164522,665.1187979,622.9424491,379.8385305
457,638.0278188,440.1841096,622.2858407,581.9741682,671.9186184
458,674.145855,390.0523806,503.9191744,550.4697318,562.2165617
459,676.9589449,399.6591799,602.0286147,613.4310702,400.2084517
460,280.9412335,312.5487572,784.2366047,424.9792469,605.0293581
461,460.1639793,671.7569534,586.1432241,466.316556,653.5700843
462,515.7643139,647.1455327,649.9742252,565.1488023,573.2906955
463,526.2101983,636.2141893,630.0190711,512.8038044,580.8172261
464,657.7490734,433.3862005,651.5759045,600.2917628,372.3430239
465,696.2675396,479.7943927,626.1753923,427.4325479,106.9008944
466,689.3971983,363.760826,565.1172935,385.7492663,577.571002
467,600.1465055,582.660552,691.1147552,494.9770464,548.6725966
468,625.0165007,581.0963499,644.2516451,568.2748991,548.2935912
469,270.5802635,315.8418219,746.4849027,538.6212317,584.8433949
470,651.3743278,407.0036201,610.2748851,427.2342254,714.3305357
471,592.1977115,594.6701214,660.3170713,549.0071045,426.3812072
472,614.8370658,617.164914,694.3935279,408.8431967,409.2094901
473,543.1039991,600.209699,652.9876783,552.6447683,683.5535991
474,621.2810193,445.5156147,629.6441774,712.379831,576.8771663
475,674.6404561,409.4908579,620.8209328,560.6537403,460.3750233
476,484.311818,679.1392336,562.4309482,386.6123511,551.5335056
477,679.8058801,445.5841774,677.6367232,513.274641,400.636552
478,695.2600099,348.250412,641.6209647,224.6134285,561.0418728
479,660.0637232,478.3599012,588.5179051,488.9434217,499.0695806
480,714.8614874,369.959988,591.1926645,408.5588967,557.8904494
481,671.1430635,366.3343721,650.8436384,499.2622806,660.3914318
482,550.5650721,616.092523,651.3767169,318.6912916,573.1531392
483,697.0355737,336.850998,638.9739892,497.2751345,593.5242663
484,298.1996031,321.2535626,775.2808751,460.7233302,554.1524859
485,537.9445835,623.6815201,705.6171113,565.5257948,619.6075855
486,494.6898145,649.5410236,620.5731777,420.530866,501.6652887
487,587.1518636,606.4453893,679.9223994,629.0313321,507.2732682
488,615.782648,523.729785,630.443201,524.6334258,677.6437788
489,465.1893168,653.2254586,627.7001433,347.3543372,640.9780651
490,516.3125958,659.2795066,646.2019553,502.5298905,468.1646718
491,666.6750327,515.6922274,648.3373484,351.5080298,535.7664953
492,477.2601236,660.9182213,652.1907233,462.7299133,555.2354677
493,554.667814,600.8818476,693.4772851,545.5862,590.6787704
494,619.7479375,544.489113,710.814136,523.4894672,456.8403505
495,560.5891127,591.9314276,636.9755992,478.1724408,567.7343723
496,571.0631893,572.8853559,751.5403915,684.292506,567.6036785
497,625.0832824,502.8591691,645.3404676,590.2013683,468.9630893
498,508.7984302,620.7692386,708.4014047,545.8580145,678.0665747
499,477.7781268,656.3897986,569.2796319,271.0227501,516.5709165
500,262.0090931,329.7591589,784.009116,539.9457931,584.558313
501,615.1711755,579.6046388,702.1040055,547.6554202,391.494555
502,507.8243689,640.9322587,647.9797654,569.8319284,628.5679115
503,578.1125914,596.2039278,669.7996287,483.8339554,569.4316173
504,434.2739983,684.3397742,607.1808502,425.7471065,588.599226
505,426.4364841,684.0903867,601.0715272,350.89641,596.1511999
506,284.0676345,316.3757576,812.825461,512.6952148,517.2713158
507,301.2270587,316.2187186,820.3062428,501.1744641,510.4818345
508,682.6417728,377.9875767,622.4096919,284.6728824,532.3342551
509,530.3836417,635.3828938,640.2073965,283.3662546,465.4118446
510,595.8401118,572.2878109,667.0054829,496.0512061,553.7286057
511,278.4643045,314.7165048,799.8932494,525.4011032,589.8384326
512,653.4439149,516.7710276,709.9279104,532.2907721,418.9546684
513,274.7197246,314.2020645,831.066631,487.0710517,557.4326562
514,285.1711722,322.4912968,783.8848769,529.3880313,504.9250694
515,269.0636661,338.2498372,845.7970017,572.2881184,617.7153103
516,648.1294777,592.4189634,695.7255766,522.6418919,474.2633928
517,299.5799404,303.8946832,836.4715897,532.3333951,664.0180347
518,568.973971,616.0232242,710.377154,558.4117635,424.5303131
519,602.8945007,584.0892855,710.5887619,410.7004009,544.8912647
520,565.6242356,617.5121634,690.6402081,406.3476941,538.2158959
521,628.3458152,574.6453576,739.592925,422.4672116,412.9938585
522,284.157315,317.4933745,815.8101106,480.9929292,491.6895213
523,536.1911027,652.1917179,689.3044846,423.5923523,388.0576507
524,459.3853484,621.726298,729.2908528,420.0543654,577.4841794
525,276.7314454,322.27055,812.0404387,482.5305018,538.3793579
526,728.3329922,378.9524589,602.2355146,400.5878876,393.5935512
527,600.5432548,636.0624389,691.9194531,395.5630842,248.2572347
528,760.6314086,372.1316194,692.7635913,358.5385486,57.33645656
529,287.0250205,308.7783538,766.152221,470.3465944,608.7053499
530,494.9339914,569.9285301,654.5085275,647.3722552,850.8588157
531,639.3426268,435.165629,586.2781847,398.7132727,742.6133402
532,604.3548553,584.7465072,647.8531325,416.9021937,522.4903393
533,677.448471,411.6335072,599.7482271,388.735985,575.9313384
534,561.4974281,611.4500046,644.7964284,505.3271589,463.3633867
535,457.7578593,654.8891852,630.9787433,411.0282534,652.5747245
536,576.8894027,543.3006788,638.2107869,676.0838411,543.0312272
537,492.4719024,639.4066297,673.3045519,496.0096099,644.028617
538,571.1024516,552.7838775,630.3955095,632.6783348,508.6861927
539,473.607829,635.0396196,569.0220246,368.6169713,718.3899254
540,629.6924395,404.9596199,586.2354719,712.92946,537.394618
541,541.6512539,631.5226588,641.2391934,522.2052131,372.8379282
542,479.1486966,636.360405,598.9500087,382.4330116,684.2677143
543,651.4881237,399.5163115,606.0256588,572.5380072,584.2111096
544,428.8446917,680.5732277,563.6839341,482.7229303,594.123149
545,617.8998,559.6898292,630.8417121,494.0160839,376.5952635
546,258.2860432,321.6820659,773.9574132,486.5800939,627.1196979
547,648.1487378,363.6810157,581.3050118,395.4810889,744.2726314
548,616.7422983,444.9308575,614.9889781,699.8749056,438.022431
549,534.0891985,610.6012756,649.372989,693.6905609,570.8044857
550,602.5676828,583.5035258,626.3032781,460.6033488,488.0743691
551,627.089387,405.415549,640.4439745,667.9649359,559.1790633
552,497.2824562,622.373478,607.6244125,549.6914413,667.6878605
553,585.1073838,564.308188,581.1251447,565.7051603,603.9553036
554,413.0699368,682.8843662,631.3834334,482.059227,678.1912958
555,621.7873476,528.3744323,634.1401931,601.0046279,411.3133534
556,589.5106169,555.0325996,619.051912,562.7054424,688.8651519
557,573.9978698,569.0730823,639.1420226,612.1726934,617.3139133
558,599.5877238,518.8995222,632.6233179,702.5797701,386.4852112
559,634.6988955,443.6288901,616.2748084,500.5427896,564.2900576
560,590.5338219,591.3173071,674.2334253,453.4193759,591.7987688
561,563.2078926,627.807222,590.5943882,348.9103967,448.2698506
562,663.7571373,389.9213655,593.2572049,545.9962592,621.2398681
563,288.8822473,326.9470369,754.0527957,533.0705656,431.5860937
564,626.2118952,540.4638632,642.2840087,536.0291537,364.3451506
565,662.567516,404.0792174,591.7943837,441.0851753,643.691377
566,614.7478738,500.992768,623.6619867,545.6479662,583.9349248
567,634.4964824,406.8338467,622.5210742,640.4538423,577.7311387
568,616.1693604,434.5125396,609.5701913,778.2893263,518.4413165
569,625.6080562,535.4701012,657.5649046,553.1611515,436.3144932
570,655.7827792,398.15495,563.1682553,382.1272634,565.5172707
571,552.9402512,593.9586066,632.5855527,687.2153382,558.2581164
572,543.2124075,594.4494101,620.3294919,510.5174882,665.4500456
573,433.4333647,672.2053777,559.7959014,256.5231272,512.3261719
574,460.2157685,661.5717914,639.5348562,488.3082281,695.2564249
575,501.1629089,648.3481058,593.8164083,196.0604858,385.8523526
576,660.4165911,409.0548117,543.237426,351.5887036,638.9996835
577,591.3062792,568.5043852,616.4139031,546.9517189,366.02847
578,537.5262035,619.7839542,632.430712,529.459722,594.1980161
579,657.4831177,394.3393616,643.7618622,517.4011353,657.7070114
580,649.9038332,371.8180416,592.4526158,585.4643325,492.5158553
581,613.4959013,554.7249978,674.799877,351.7367843,652.3256012
582,562.1324117,634.044518,633.0276974,325.1177717,474.7872936
583,422.1973271,676.2578213,580.4984582,369.310899,551.3459877
584,651.4232594,392.2458842,622.8555679,551.0406959,656.4559002
585,665.834406,459.7874904,604.4724334,516.4081811,369.5748279
586,578.8103591,600.8103698,643.7413018,459.3396153,568.4760643
587,500.2016234,638.5793884,603.0996962,487.7858066,594.4564149
588,571.8658074,530.0602237,730.1898285,702.7372919,588.8859492
589,569.0838326,568.0399603,666.104798,611.8215832,633.2513547
590,408.7584102,667.209425,558.9738247,492.1041891,749.8128057
591,260.9214842,319.203296,740.3691612,543.0997994,470.8235614
592,561.3951392,604.3241738,609.0705324,561.9430099,594.3542324
593,659.2723779,364.4123628,563.6048172,471.6886764,605.0361825
594,691.9855784,362.2063856,597.4645028,483.8684224,581.4334103
595,556.3882389,617.581722,636.5719659,420.5500515,329.2955981
596,619.0705411,478.8687078,685.0727281,704.1427994,390.3969699
597,624.9759862,555.3723217,647.4591373,564.2535823,477.8613868
598,658.2877079,440.0575144,651.9128367,533.6600593,400.4130747
599,612.1902771,561.4266845,622.6339909,450.5615379,586.8597645
600,657.3405835,385.2452595,578.143416,609.8225113,450.6451005
601,626.4427702,433.4449322,633.245202,593.6152307,640.9452529
602,610.2459749,585.314044,687.6816173,426.1027265,498.3218863
603,495.3069533,653.7428237,603.6710985,371.9482505,514.2494885
604,545.19221,607.5063268,628.5543684,516.8575722,611.5679138
605,635.060294,453.7576048,700.8033139,635.0865766,446.4970516
606,654.3998639,410.8285715,607.2737869,471.7735773,535.7157949
607,499.743632,639.0669165,644.5458061,343.8785206,575.726641
608,679.7987713,391.2697886,570.5562258,264.2238663,506.2397406
609,679.8976617,444.4827175,620.227463,480.7319668,422.9874309
610,631.2588676,443.0534348,616.4948075,608.3438372,467.4768143
611,458.1362415,660.5442316,592.8059181,326.5279651,592.0560507
612,660.3731921,387.2424562,674.1690552,482.8798205,771.9669056
613,519.7370992,617.534745,652.9048275,682.000244,615.629671
614,680.0163627,421.948045,617.2207327,503.0197355,475.1946819
615,532.2631202,623.7795129,649.6116821,600.8233627,575.337829
616,590.4880568,578.7667738,642.975729,444.548054,584.1561198
617,558.8181258,646.139242,624.0903175,343.3156955,236.7146456
618,571.0077538,601.8999492,665.5672685,497.3418528,509.624853
619,615.9783194,596.9819189,662.4060443,364.0411106,474.5684926
620,303.9801717,320.2706121,814.1355352,523.4146851,533.5923501
621,557.1269033,614.5044783,674.9721933,562.7638705,408.1456076
622,679.7256568,394.508727,612.7858425,530.7448448,482.2225611
623,466.9562405,671.6128231,590.4990053,428.6132746,605.2138252
624,659.7756099,407.3394933,563.3784133,589.7775048,194.8341368
625,512.2749536,642.6015406,648.167439,560.6638432,564.4098511
626,565.2399726,589.6904972,625.4291602,552.9634598,663.8822814
627,601.3989123,554.0333315,716.5263208,561.7056207,436.4400749
628,646.6212733,397.565762,538.0990454,246.0679221,640.0518108
629,498.6525243,632.5692987,659.954119,451.7274512,646.1829402
630,623.7325144,424.5627926,629.9451762,693.770091,471.8136598
631,566.33876,623.0993426,662.9187773,392.5111769,534.8900843
632,509.5142187,644.6340013,614.8541011,414.5955497,510.449101
633,490.8408278,635.803433,638.9706901,500.3686344,677.8930129
634,252.3730734,339.7490155,764.6057203,529.7414296,657.4910935
635,672.5670876,396.6398353,573.9305704,437.4435084,647.6211121
636,636.6445062,523.4897824,624.8946393,535.187691,481.5723891
637,690.9857881,369.4258318,598.6575232,177.0224894,580.8542475
638,480.7615306,648.9124438,585.3030543,417.6259524,580.4893084
639,554.1722842,616.3788286,672.9857097,494.8545333,474.977061
640,549.2498761,610.1864927,628.2452261,561.2728019,570.9454427
641,582.7813668,579.2326197,642.2676961,549.9238469,555.9323794
642,642.2907033,392.8145664,590.9922869,541.97946,648.6407329
643,552.707402,656.3514125,597.6161307,430.5864499,494.6732948
644,526.0007045,646.3869861,630.328673,453.160951,484.8026438
645,299.5685711,331.3801053,796.1315904,448.6410516,587.296681
646,629.903604,549.6978984,629.4251748,364.9338464,609.8972642
647,551.3202256,602.0166138,681.2794726,557.2287831,656.2208075
648,490.1790814,652.4817194,614.2059062,364.3991326,534.116893
649,514.1338319,640.5390192,679.5069458,518.2541403,533.4835147
650,613.4527942,599.335139,681.3188862,514.063837,324.0933733
651,279.5072133,339.1128713,834.1532583,653.6452941,646.6976902
652,626.9781688,500.4497978,661.3210703,604.073764,503.0911264
653,592.4599185,558.8773298,662.4526334,555.9863142,510.2646247
654,687.4418405,428.1424772,576.1748869,282.6578055,530.4647685
655,672.5986444,478.4452569,628.8242833,481.9379491,316.6376529
656,656.5473711,363.5649134,608.8780588,385.0317676,674.3338155
657,562.7041197,640.9603217,629.2527423,346.1701238,383.3318872
658,270.3141407,310.3701653,728.1175258,562.2689712,544.2582883
659,671.4897926,429.699418,645.1956104,507.1387677,469.1450187
660,658.07575,468.6974524,683.9168425,462.189964,427.0658599
661,660.9520608,491.6379278,621.4395383,578.3883414,374.9911383
662,466.2215304,673.5606858,609.8815611,459.4773836,479.0263342
663,298.8916752,319.2323461,809.1992498,431.6930058,658.0630072
664,287.9155918,319.4935275,775.8370049,449.7141545,578.0697978
665,550.717262,612.1106919,687.5763467,520.5925531,585.8252329
666,413.8936617,695.7237696,600.2500124,426.955099,628.2197529
667,678.0336609,398.6381683,614.960736,406.707201,634.7785169
668,643.1899616,446.5794097,697.7371047,531.6594748,446.5765267
669,599.4139068,590.7455251,697.20685,556.9139392,316.415114
670,417.3597205,671.6395635,636.0142997,441.8416052,653.8327344
671,438.2677115,679.4102175,609.4509916,426.9716907,544.4091211
672,564.4997298,630.6871546,679.9658795,417.439447,290.8634716
673,531.3083801,635.6993654,650.513964,485.531851,525.4962318
674,507.2206222,664.5978087,628.8525408,366.8958437,366.2417854
675,697.6630429,331.405664,577.9942872,546.1640285,529.5487349
676,696.2242057,392.0281758,533.7912733,110.8946099,388.3050277
677,659.7234718,402.0176961,588.6257282,313.0493481,591.6044884
678,580.6126367,590.6953807,639.0656706,497.5003327,592.3036137
679,647.1634521,487.2832712,642.9321944,554.4804195,392.1978391
680,682.3319055,417.3669753,638.012337,423.3681825,471.7327201
681,620.0691706,554.9085139,698.930921,584.3064635,413.3376915
682,450.4611871,665.4316775,590.9513311,344.4138858,566.9874121
683,669.1003691,469.0877698,679.0293617,414.7230154,408.1953203
684,594.9584883,595.3233285,719.0694969,468.2558688,464.1796415
685,664.0079244,493.7304054,620.6439066,440.302548,407.4603115
686,519.1963946,641.9537131,690.0783304,445.8606656,524.8251793
687,651.7866498,479.5605742,695.8340808,591.5417653,419.1608703
688,502.9657392,626.0842075,634.9407803,629.3297551,549.824626
689,674.9686674,382.7350124,586.4992998,303.4610279,545.2712188
690,517.3501974,643.9719987,590.5746311,193.4142958,349.2913112
691,485.1628253,678.0509551,625.6599898,327.5108621,439.0602474
692,562.121294,614.3019077,659.3029433,574.6448921,434.3960904
693,655.0743545,458.2472534,659.7371066,496.2667358,547.2818886
694,627.4902703,399.7064977,597.8012032,695.2901935,479.688655
695,688.5521414,463.8097926,652.9734254,403.0900872,184.4589813
696,563.3439427,622.0795558,686.9124246,462.5614471,408.8018682
697,267.0205049,328.807383,811.0281155,603.7146102,514.3257586
698,669.3617348,420.5413024,650.9714237,480.6891083,638.4736965
699,273.1473823,316.7039277,812.2842932,603.5612171,568.8691979
700,566.7311993,605.3988156,736.0832338,363.9099886,550.6291158
